country,location_name,latitude,longitude,YEAR,MO,DY,HR,T2M,PRECTOTCORR,WS10M,WS50M,WD10M,RH2M,ALLSKY_SFC_SW_DWN,CLRSKY_SFC_SW_DWN,TOA_SW_DWN
India,Mumbai,19.07,72.87,2025,1,21,12,33.24,0,0.88,0.91,322.9,20.97,756.08,763.2,1082.78
India,Mumbai,19.07,72.87,2025,1,21,13,33.54,0,1.95,1.95,313.8,20.66,736.75,737.62,1028.45
India,Mumbai,19.07,72.87,2025,1,21,14,33.18,0,2.64,2.67,310.7,21.18,591.35,601.3,893.2
India,Mumbai,19.07,72.87,2025,1,21,15,32.19,0,3.04,3.23,308.5,23.44,419.08,427.08,686.28
India,Mumbai,19.07,72.87,2025,1,21,16,29.93,0,3.08,4.45,306,32.31,214.75,219.7,421.75
India,Mumbai,19.07,72.87,2025,1,21,17,25.13,0,3.13,6.03,307.2,53.63,36.95,37.5,120.45
India,Mumbai,19.07,72.87,2025,1,21,18,22.78,0,3.36,6.41,317.3,63.06,0,0,0
India,Mumbai,19.07,72.87,2025,1,21,19,21.68,0,3.17,5.99,332.8,70.84,0,0,0
India,Mumbai,19.07,72.87,2025,1,21,20,20.84,0,3.01,5.53,352.4,76.05,0,0,0
India,Mumbai,19.07,72.87,2025,1,21,21,20.12,0,2.95,5.27,12.5,78.44,0,0,0
India,Mumbai,19.07,72.87,2025,1,21,22,19.5,0,2.95,5.14,29.2,78.56,0,0,0
India,Mumbai,19.07,72.87,2025,1,21,23,18.92,0,2.95,5,40.9,76.92,0,0,0
India,Mumbai,19.07,72.87,2025,1,22,0,18.4,0,2.9,4.79,48.6,74.19,0,0,0
India,Mumbai,19.07,72.87,2025,1,22,1,17.97,0,2.85,4.56,54.6,71.33,0,0,0
India,Mumbai,19.07,72.87,2025,1,22,2,17.61,0,2.82,4.42,61.2,68.76,0,0,0
India,Mumbai,19.07,72.87,2025,1,22,3,17.3,0,2.82,4.37,67.3,66.98,0,0,0
India,Mumbai,19.07,72.87,2025,1,22,4,17.04,0,2.86,4.39,71.6,65.73,0,0,0
India,Mumbai,19.07,72.87,2025,1,22,5,16.76,0,2.96,4.58,76.3,65.04,0,0,0
India,Mumbai,19.07,72.87,2025,1,22,6,16.51,0,3.16,5,83.1,64.61,0,0,0
India,Mumbai,19.07,72.87,2025,1,22,7,19.46,0,3.17,5.44,91.3,56.46,81.22,84.07,212.5
India,Mumbai,19.07,72.87,2025,1,22,8,22.97,0,3.98,4.41,96.6,39.58,275.25,284.62,503.88
India,Mumbai,19.07,72.87,2025,1,22,9,26.8,0,2.53,2.75,96.1,31.73,346.98,347.55,754.2
India,Mumbai,19.07,72.87,2025,1,22,10,30.81,0,1.07,1.38,106.2,24.28,504.7,505.85,942.45
India,Mumbai,19.07,72.87,2025,1,22,11,32.74,0,0.52,0.64,200.2,21.16,740.9,749.6,1055.78
India,Mumbai,19.07,72.87,2025,1,22,12,33.59,0,1.1,0.87,245.8,20.55,744.58,756.92,1086.47
India,Mumbai,19.07,72.87,2025,1,22,13,33.74,0,1.62,1.28,262.2,21.11,679.17,679.47,1032.45
India,Mumbai,19.07,72.87,2025,1,22,14,33.21,0,2.12,1.8,275.7,23.07,575.65,594.25,897.35
India,Mumbai,19.07,72.87,2025,1,22,15,32.09,0,2.67,2.57,289.9,26.49,407.05,420.83,690.4
India,Mumbai,19.07,72.87,2025,1,22,16,29.76,0,3.23,4.41,302.6,35.94,208.98,215.88,425.7
India,Mumbai,19.07,72.87,2025,1,22,17,25.33,0,3.39,6.56,313.9,55.33,36.78,37.35,123.62
India,Mumbai,19.07,72.87,2025,1,22,18,23.13,0,3.87,7.37,327.3,63.42,0,0,0
India,Mumbai,19.07,72.87,2025,1,22,19,22.02,0,3.88,7.32,341.4,67.97,0,0,0
India,Mumbai,19.07,72.87,2025,1,22,20,21.09,0,3.66,7.04,355.3,70.79,0,0,0
India,Mumbai,19.07,72.87,2025,1,22,21,20.28,0,3.48,6.73,8.6,71.75,0,0,0
India,Mumbai,19.07,72.87,2025,1,22,22,19.57,0,3.34,6.41,20.9,71.07,0,0,0
India,Mumbai,19.07,72.87,2025,1,22,23,18.97,0,3.27,6.05,32.4,69.4,0,0,0
India,Mumbai,19.07,72.87,2025,1,23,0,18.47,0,3.25,5.81,42.4,68.06,0,0,0
India,Mumbai,19.07,72.87,2025,1,23,1,18.01,0,3.25,5.7,48.6,67.41,0,0,0
India,Mumbai,19.07,72.87,2025,1,23,2,17.53,0,3.24,5.63,52.1,67.46,0,0,0
India,Mumbai,19.07,72.87,2025,1,23,3,17.07,0,3.21,5.52,55.5,68.06,0,0,0
India,Mumbai,19.07,72.87,2025,1,23,4,16.63,0,3.21,5.52,59.7,68.83,0,0,0
India,Mumbai,19.07,72.87,2025,1,23,5,16.25,0,3.27,5.73,64.6,69.44,0,0,0
India,Mumbai,19.07,72.87,2025,1,23,6,16.03,0,3.36,6.12,71.5,69.61,0,0,0
India,Mumbai,19.07,72.87,2025,1,23,7,18.64,0,4.03,5.87,76.1,58.18,78.22,80.2,213.6
India,Mumbai,19.07,72.87,2025,1,23,8,21.59,0,4.09,4.58,74,46.89,270.2,276.52,505.48
India,Mumbai,19.07,72.87,2025,1,23,9,25.82,0,3.55,4.09,71.1,35.58,400.1,401.1,756.42
India,Mumbai,19.07,72.87,2025,1,23,10,29.62,0,2.23,2.75,73,29.33,595.47,596.38,945.25
India,Mumbai,19.07,72.87,2025,1,23,11,31.78,0,0.86,1.33,66.7,25.93,739.5,745.05,1059.12
India,Mumbai,19.07,72.87,2025,1,23,12,33.06,0,0.5,0.08,295,24.72,755.78,756.83,1090.22
India,Mumbai,19.07,72.87,2025,1,23,13,33.53,0,1.5,1.01,285.4,24.91,686.92,694.8,1036.47
India,Mumbai,19.07,72.87,2025,1,23,14,33.22,0,2.19,1.8,293.4,26.14,572.8,581.65,901.5
India,Mumbai,19.07,72.87,2025,1,23,15,32.35,0,2.73,2.59,303.3,28.33,404.58,411.9,694.53
India,Mumbai,19.07,72.87,2025,1,23,16,30.25,0,3.18,4.41,310.7,35.86,208.07,211.38,429.62
India,Mumbai,19.07,72.87,2025,1,23,17,25.78,0,3.4,6.73,317.6,52.71,37.22,37.35,126.8
India,Mumbai,19.07,72.87,2025,1,23,18,23.55,0,4.07,7.8,329.5,57.37,0,0,0
India,Mumbai,19.07,72.87,2025,1,23,19,22.34,0,4.17,7.85,343,60.08,0,0,0
India,Mumbai,19.07,72.87,2025,1,23,20,21.28,0,3.94,7.55,356.9,61.94,0,0,0
India,Mumbai,19.07,72.87,2025,1,23,21,20.36,0,3.67,7.12,10.4,62.17,0,0,0
India,Mumbai,19.07,72.87,2025,1,23,22,19.55,0,3.46,6.64,22.6,62.49,0,0,0
India,Mumbai,19.07,72.87,2025,1,23,23,18.91,0,3.33,6.26,33.7,63.56,0,0,0
India,Mumbai,19.07,72.87,2025,1,24,0,18.46,0,3.32,6.09,43.9,65.04,0,0,0
India,Mumbai,19.07,72.87,2025,1,24,1,18.14,0,3.37,6.16,53.2,66.54,0,0,0
India,Mumbai,19.07,72.87,2025,1,24,2,17.86,0,3.49,6.51,60.5,68.14,0,0,0
India,Mumbai,19.07,72.87,2025,1,24,3,17.62,0,3.73,7.16,65.6,68.92,0,0,0
India,Mumbai,19.07,72.87,2025,1,24,4,17.4,0,4.08,7.81,72,69.02,0,0,0
India,Mumbai,19.07,72.87,2025,1,24,5,17.25,0,4.5,8.32,79.4,68.34,0,0,0
India,Mumbai,19.07,72.87,2025,1,24,6,17.27,0,5.02,8.61,86.1,67.18,0,0,0
India,Mumbai,19.07,72.87,2025,1,24,7,19.17,0,6.15,7.64,91.4,59.74,75.05,80.32,214.82
India,Mumbai,19.07,72.87,2025,1,24,8,22.3,0,5.31,5.91,95.8,51.9,260.95,275.23,507.17
India,Mumbai,19.07,72.87,2025,1,24,9,26.9,0,4.39,5.1,102.9,41.4,374.02,374.33,758.75
India,Mumbai,19.07,72.87,2025,1,24,10,31.46,0,3.71,4.51,121.3,30.49,570.45,571.2,948.17
India,Mumbai,19.07,72.87,2025,1,24,11,34.09,0,2.94,3.6,149.3,25.74,730.12,735.17,1062.55
India,Mumbai,19.07,72.87,2025,1,24,12,35.19,0,2.56,3.03,176,24.58,734.42,742.22,1094.05
India,Mumbai,19.07,72.87,2025,1,24,13,35.53,0,2.39,2.66,198.5,24.81,683.92,694.88,1040.55
India,Mumbai,19.07,72.87,2025,1,24,14,35.18,0,2.17,2.2,219.8,25.92,611.92,612.3,905.7
India,Mumbai,19.07,72.87,2025,1,24,15,34.27,0,1.94,1.77,244.4,27.99,405.8,407.67,698.67
India,Mumbai,19.07,72.87,2025,1,24,16,32.22,0,2.01,2.61,275.4,35.58,205.6,207.75,433.55
India,Mumbai,19.07,72.87,2025,1,24,17,27.45,0,2.54,4.73,299.7,57.21,37.22,37.25,130.02
India,Mumbai,19.07,72.87,2025,1,24,18,24.91,0,2.88,5.56,319.2,63.64,0,0,0
India,Mumbai,19.07,72.87,2025,1,24,19,23.72,0,2.91,5.49,339.7,67.55,0,0,0
India,Mumbai,19.07,72.87,2025,1,24,20,22.82,0,2.94,5.5,359.6,70.69,0,0,0
India,Mumbai,19.07,72.87,2025,1,24,21,22.11,0,2.99,5.6,17.1,72.22,0,0,0
India,Mumbai,19.07,72.87,2025,1,24,22,21.56,0,3.04,5.56,32.6,72.21,0,0,0
India,Mumbai,19.07,72.87,2025,1,24,23,21.19,0,3.08,5.4,47.8,70.44,0,0,0
India,Mumbai,19.07,72.87,2025,1,25,0,20.96,0,3.2,5.53,62.2,67.7,0,0,0
India,Mumbai,19.07,72.87,2025,1,25,1,20.68,0,3.46,6.2,73.7,65.38,0,0,0
India,Mumbai,19.07,72.87,2025,1,25,2,20.32,0,3.74,7.13,82.6,63.76,0,0,0
India,Mumbai,19.07,72.87,2025,1,25,3,20,0,4.22,8.16,90.1,62.17,0,0,0
India,Mumbai,19.07,72.87,2025,1,25,4,19.77,0,4.99,9.03,94.7,60.72,0,0,0
India,Mumbai,19.07,72.87,2025,1,25,5,19.48,0,5.81,9.36,96.6,60.02,0,0,0
India,Mumbai,19.07,72.87,2025,1,25,6,19.08,0,6.28,9.39,97.7,60.72,0,0,0
India,Mumbai,19.07,72.87,2025,1,25,7,20.46,0,7,8.47,99,56.05,85.47,89.93,216.15
India,Mumbai,19.07,72.87,2025,1,25,8,23.82,0,6.05,6.69,101.4,48.62,285.05,297.17,508.95
India,Mumbai,19.07,72.87,2025,1,25,9,28.74,0,4.93,5.71,109.3,39.16,351.02,352.2,761.1
India,Mumbai,19.07,72.87,2025,1,25,10,33.15,0,3.56,4.15,129.6,30.23,567.75,569.38,951.08
India,Mumbai,19.07,72.87,2025,1,25,11,35.2,0,2.29,2.67,151.5,27.29,755.97,764.7,1065.93
India,Mumbai,19.07,72.87,2025,1,25,12,36,0,1.53,1.72,177.4,26.51,750.05,759.45,1097.82
India,Mumbai,19.07,72.87,2025,1,25,13,36.16,0,1.2,1.08,213.4,26.33,715.85,716.08,1044.57
India,Mumbai,19.07,72.87,2025,1,25,14,35.78,0,1.25,0.91,249,26.87,584.25,598,909.83
India,Mumbai,19.07,72.87,2025,1,25,15,34.93,0,1.58,1.29,274,28.43,415.1,425.58,702.75
India,Mumbai,19.07,72.87,2025,1,25,16,32.98,0,2.04,2.63,287.7,35.61,215.52,221.18,437.42
India,Mumbai,19.07,72.87,2025,1,25,17,28.45,0,2.49,4.6,296.5,57.42,30.1,30.33,133.25
India,Mumbai,19.07,72.87,2025,1,25,18,25.9,0,2.76,5.37,311.5,66.61,0,0,0
India,Mumbai,19.07,72.87,2025,1,25,19,24.68,0,2.81,5.36,331.5,71.7,0,0,0
India,Mumbai,19.07,72.87,2025,1,25,20,23.8,0,2.88,5.52,352.6,74.62,0,0,0
India,Mumbai,19.07,72.87,2025,1,25,21,23.17,0,3.14,6.12,7.9,74.07,0,0,0
India,Mumbai,19.07,72.87,2025,1,25,22,22.7,0,3.3,6.46,16.9,71.31,0,0,0
India,Mumbai,19.07,72.87,2025,1,25,23,22.28,0,3.34,6.41,23.6,68.64,0,0,0
India,Mumbai,19.07,72.87,2025,1,26,0,21.83,0,3.34,6.17,32,67,0,0,0
India,Mumbai,19.07,72.87,2025,1,26,1,21.35,0,3.37,6.05,43.2,66.21,0,0,0
India,Mumbai,19.07,72.87,2025,1,26,2,20.91,0,3.48,6.21,56.5,65.42,0,0,0
India,Mumbai,19.07,72.87,2025,1,26,3,20.49,0,3.63,6.59,69.5,64.56,0,0,0
India,Mumbai,19.07,72.87,2025,1,26,4,20.09,0,3.82,7.17,79.6,63.62,0,0,0
India,Mumbai,19.07,72.87,2025,1,26,5,19.74,0,4.09,7.83,88.2,62.78,0,0,0
India,Mumbai,19.07,72.87,2025,1,26,6,19.6,0,4.52,8.49,95.5,61.57,0,0,0
India,Mumbai,19.07,72.87,2025,1,26,7,21.86,0,6.18,8.23,101.6,52.1,82.43,85.15,217.62
India,Mumbai,19.07,72.87,2025,1,26,8,24.73,0,6.09,6.71,103.9,45.06,278.4,287.1,510.77
India,Mumbai,19.07,72.87,2025,1,26,9,29.14,0,5.03,5.74,106.2,36.71,486.58,493.75,763.47
India,Mumbai,19.07,72.87,2025,1,26,10,33.49,0,4.03,4.66,110.3,26.84,601.15,604.67,953.97
India,Mumbai,19.07,72.87,2025,1,26,11,35.32,0,2.81,3.34,107,23.25,753.35,761.7,1069.28
India,Mumbai,19.07,72.87,2025,1,26,12,36.1,0,1.88,2.38,96.7,21.55,773.85,783.65,1101.5
India,Mumbai,19.07,72.87,2025,1,26,13,36.39,0,1.12,1.65,72.4,20.58,752.58,753,1048.5
India,Mumbai,19.07,72.87,2025,1,26,14,36.27,0,0.87,1.23,5.3,20.54,608.92,623.4,913.85
India,Mumbai,19.07,72.87,2025,1,26,15,35.48,0,1.68,1.78,328.1,22.02,443.62,449.38,706.72
India,Mumbai,19.07,72.87,2025,1,26,16,33.27,0,2.42,3.34,312.7,29.4,234.4,238.5,441.25
India,Mumbai,19.07,72.87,2025,1,26,17,28.28,0,2.86,5.45,307.9,51.8,34.65,34.95,136.5
India,Mumbai,19.07,72.87,2025,1,26,18,25.63,0,3.22,6.15,317.6,62.89,0,0,0
India,Mumbai,19.07,72.87,2025,1,26,19,24.34,0,3.1,5.87,334.6,70.54,0,0,0
India,Mumbai,19.07,72.87,2025,1,26,20,23.44,0,2.91,5.63,353.1,74.46,0,0,0
India,Mumbai,19.07,72.87,2025,1,26,21,22.76,0,2.91,5.57,8.9,73.65,0,0,0
India,Mumbai,19.07,72.87,2025,1,26,22,22.21,0,2.96,5.43,20.1,70.75,0,0,0
India,Mumbai,19.07,72.87,2025,1,26,23,21.75,0,2.98,5.19,27.8,67.62,0,0,0
India,Mumbai,19.07,72.87,2025,1,27,0,21.36,0,2.92,4.83,33.7,65.18,0,0,0
India,Mumbai,19.07,72.87,2025,1,27,1,21.03,0,2.81,4.48,38.5,63.55,0,0,0
India,Mumbai,19.07,72.87,2025,1,27,2,20.77,0,2.67,4.12,44.7,62.42,0,0,0
India,Mumbai,19.07,72.87,2025,1,27,3,20.53,0,2.57,3.87,53.4,61.57,0,0,0
India,Mumbai,19.07,72.87,2025,1,27,4,20.31,0,2.51,3.71,63.7,60.89,0,0,0
India,Mumbai,19.07,72.87,2025,1,27,5,20.02,0,2.55,3.74,74.5,60.87,0,0,0
India,Mumbai,19.07,72.87,2025,1,27,6,19.73,0,2.67,3.97,84.8,61.59,0,0,0
India,Mumbai,19.07,72.87,2025,1,27,7,22.48,0,2.68,4.32,94.7,56.2,89.25,94.38,219.2
India,Mumbai,19.07,72.87,2025,1,27,8,25.69,0,3.32,3.59,99.3,39.76,289.5,305.42,512.67
India,Mumbai,19.07,72.87,2025,1,27,9,29.58,0,1.88,1.99,86,32.99,492.62,514.53,765.88
India,Mumbai,19.07,72.87,2025,1,27,10,33.26,0,1.71,2.11,19.8,26.25,664.97,678.83,956.83
India,Mumbai,19.07,72.87,2025,1,27,11,34.75,0,2,2.37,1.4,24.34,770.03,781.12,1072.55
India,Mumbai,19.07,72.87,2025,1,27,12,35.61,0,2.24,2.55,346.6,23.07,784.55,793.97,1105.15
India,Mumbai,19.07,72.87,2025,1,27,13,35.93,0,2.67,2.91,334,22.43,744.35,749.7,1052.35
India,Mumbai,19.07,72.87,2025,1,27,14,35.61,0,3.25,3.46,323.8,22.59,621.35,635.03,917.83
India,Mumbai,19.07,72.87,2025,1,27,15,34.59,0,3.84,4.2,316.8,24.21,454.88,460.85,710.65
India,Mumbai,19.07,72.87,2025,1,27,16,32.13,0,4.23,5.61,308.7,31.27,240.9,248.93,445
India,Mumbai,19.07,72.87,2025,1,27,17,27.39,0,3.81,7.11,305.5,49.29,48.45,49.8,139.73
India,Mumbai,19.07,72.87,2025,1,27,18,24.65,0,3.76,7.14,313.8,60.25,0,0,0
India,Mumbai,19.07,72.87,2025,1,27,19,23.34,0,3.23,6.29,329.9,66.9,0,0,0
India,Mumbai,19.07,72.87,2025,1,27,20,22.39,0,2.89,5.37,350.6,70.37,0,0,0
India,Mumbai,19.07,72.87,2025,1,27,21,21.65,0,2.76,4.81,12.8,71.42,0,0,0
India,Mumbai,19.07,72.87,2025,1,27,22,21.07,0,2.74,4.58,31.9,70.13,0,0,0
India,Mumbai,19.07,72.87,2025,1,27,23,20.62,0,2.74,4.41,45.7,67.12,0,0,0
India,Mumbai,19.07,72.87,2025,1,28,0,20.35,0,2.69,4.18,54.5,63.57,0,0,0
India,Mumbai,19.07,72.87,2025,1,28,1,20.18,0,2.61,3.94,59.1,60.8,0,0,0
India,Mumbai,19.07,72.87,2025,1,28,2,20.13,0,2.45,3.62,65.4,58.39,0,0,0
India,Mumbai,19.07,72.87,2025,1,28,3,20.1,0,2.29,3.3,74.8,56.67,0,0,0
India,Mumbai,19.07,72.87,2025,1,28,4,20.03,0,2.2,3.13,84.5,55.91,0,0,0
India,Mumbai,19.07,72.87,2025,1,28,5,19.83,0,2.22,3.17,92.3,56.16,0,0,0
India,Mumbai,19.07,72.87,2025,1,28,6,19.63,0,2.31,3.32,99.5,57.19,0,0,0
India,Mumbai,19.07,72.87,2025,1,28,7,21.99,0,2.16,3.42,106.9,57.26,93.38,102.25,220.9
India,Mumbai,19.07,72.87,2025,1,28,8,25.45,0,2.11,2.13,107.9,36.3,299.9,320.27,514.67
India,Mumbai,19.07,72.87,2025,1,28,9,28.43,0,0.62,0.67,72.2,30.16,427.77,430.12,768.38
India,Mumbai,19.07,72.87,2025,1,28,10,32.11,0,1.22,1.24,313.7,23.29,686.92,699.62,959.83
India,Mumbai,19.07,72.87,2025,1,28,11,34.12,0,1.85,1.72,293.9,20.76,795.55,803.2,1075.95
India,Mumbai,19.07,72.87,2025,1,28,12,34.83,0,2.17,1.98,283.8,20.54,780.17,799.7,1108.85
India,Mumbai,19.07,72.87,2025,1,28,13,34.98,0,2.39,2.15,277,20.83,740.2,755.35,1056.28
India,Mumbai,19.07,72.87,2025,1,28,14,34.6,0,2.64,2.43,270.7,21.83,629.35,639.95,921.8
India,Mumbai,19.07,72.87,2025,1,28,15,33.62,0,2.94,2.9,269,24,471.6,475,714.6
India,Mumbai,19.07,72.87,2025,1,28,16,31.42,0,3.06,3.96,273.8,30.97,245.02,251.98,448.75
India,Mumbai,19.07,72.87,2025,1,28,17,26.71,0,2.68,5.12,285.8,52.97,49.17,51.08,142.98
India,Mumbai,19.07,72.87,2025,1,28,18,24.23,0,2.76,5,301.5,61.75,0,0,0
India,Mumbai,19.07,72.87,2025,1,28,19,23.14,0,2.5,4.19,321.7,66.78,0,0,0
India,Mumbai,19.07,72.87,2025,1,28,20,22.49,0,2.2,3.44,348.2,69.28,0,0,0
India,Mumbai,19.07,72.87,2025,1,28,21,22.03,0,2.08,3.16,19.4,69.41,0,0,0
India,Mumbai,19.07,72.87,2025,1,28,22,21.59,0,2.16,3.28,46.5,68.53,0,0,0
India,Mumbai,19.07,72.87,2025,1,28,23,21.2,0,2.32,3.52,66.1,66.84,0,0,0
India,Mumbai,19.07,72.87,2025,1,29,0,20.85,0,2.45,3.69,78.7,64.53,0,0,0
India,Mumbai,19.07,72.87,2025,1,29,1,20.59,0,2.49,3.72,85.6,61.48,0,0,0
India,Mumbai,19.07,72.87,2025,1,29,2,20.49,0,2.4,3.51,88.1,57.88,0,0,0
India,Mumbai,19.07,72.87,2025,1,29,3,20.52,0,2.24,3.22,86.9,54.21,0,0,0
India,Mumbai,19.07,72.87,2025,1,29,4,20.45,0,2.15,3.04,85.7,51.69,0,0,0
India,Mumbai,19.07,72.87,2025,1,29,5,20.08,0,2.21,3.15,90.5,51.22,0,0,0
India,Mumbai,19.07,72.87,2025,1,29,6,19.56,0,2.44,3.53,98.7,52.67,0,0,0
India,Mumbai,19.07,72.87,2025,1,29,7,21.76,0,2.33,3.89,105.9,54.05,91.82,103.8,222.73
India,Mumbai,19.07,72.87,2025,1,29,8,25.43,0,2.72,2.93,108.6,32.16,301.73,322.98,516.7
India,Mumbai,19.07,72.87,2025,1,29,9,29.12,0,1.07,1.18,94.3,24.81,491.17,491.58,770.88
India,Mumbai,19.07,72.87,2025,1,29,10,32.89,0,0.4,0.34,316,19.43,696.92,700.22,962.72
India,Mumbai,19.07,72.87,2025,1,29,11,34.51,0,1.21,0.88,292.9,18.9,803.4,806.47,1079.25
India,Mumbai,19.07,72.87,2025,1,29,12,35.09,0,1.82,1.43,288.6,19.29,818.2,820.28,1112.43
India,Mumbai,19.07,72.87,2025,1,29,13,35.08,0,2.35,1.97,287,20.24,757.78,765.38,1060.05
India,Mumbai,19.07,72.87,2025,1,29,14,34.53,0,2.82,2.52,287.7,21.6,641.25,649.9,925.67
India,Mumbai,19.07,72.87,2025,1,29,15,33.4,0,3.3,3.23,291.7,23.99,486.45,487.35,718.42
India,Mumbai,19.07,72.87,2025,1,29,16,31.15,0,3.74,4.6,296.8,30.26,261.17,263.17,452.42
India,Mumbai,19.07,72.87,2025,1,29,17,26.48,0,3.22,6.12,303.1,49.28,53.95,54.5,146.23
India,Mumbai,19.07,72.87,2025,1,29,18,23.81,0,3.18,6.17,315.3,60.55,0,0,0
India,Mumbai,19.07,72.87,2025,1,29,19,22.66,0,2.93,5.44,333,66.93,0,0,0
India,Mumbai,19.07,72.87,2025,1,29,20,21.88,0,2.8,4.91,353.6,70.58,0,0,0
India,Mumbai,19.07,72.87,2025,1,29,21,21.25,0,2.82,4.82,12.9,72.36,0,0,0
India,Mumbai,19.07,72.87,2025,1,29,22,20.72,0,2.93,5,26.7,72.53,0,0,0
India,Mumbai,19.07,72.87,2025,1,29,23,20.28,0,3.09,5.26,35.4,71.64,0,0,0
India,Mumbai,19.07,72.87,2025,1,30,0,19.87,0,3.22,5.48,41.7,70.3,0,0,0
India,Mumbai,19.07,72.87,2025,1,30,1,19.43,0.01,3.27,5.58,47.2,68.82,0,0,0
India,Mumbai,19.07,72.87,2025,1,30,2,19.02,0,3.26,5.44,53.5,66.95,0,0,0
India,Mumbai,19.07,72.87,2025,1,30,3,18.7,0,3.22,5.25,61.2,64.67,0,0,0
India,Mumbai,19.07,72.87,2025,1,30,4,18.44,0,3.22,5.2,69.3,62.6,0,0,0
India,Mumbai,19.07,72.87,2025,1,30,5,18.17,0,3.29,5.31,77.2,61.03,0,0,0
India,Mumbai,19.07,72.87,2025,1,30,6,18.06,0,3.36,5.52,84.2,60.04,0,0,0
India,Mumbai,19.07,72.87,2025,1,30,7,21.28,0,3.51,5.64,89.3,49.51,96.62,102.3,224.7
India,Mumbai,19.07,72.87,2025,1,30,8,24.57,0,3.94,4.28,89.1,35.99,307.17,318.92,518.88
India,Mumbai,19.07,72.87,2025,1,30,9,28.81,0,2.62,3,75,27.93,362.45,362.75,773.47
India,Mumbai,19.07,72.87,2025,1,30,10,32.43,0,1.6,2.04,60.4,21.92,606.05,608.25,965.78
India,Mumbai,19.07,72.87,2025,1,30,11,34.13,0,0.43,0.75,24.8,20.26,788.62,796.65,1082.62
India,Mumbai,19.07,72.87,2025,1,30,12,34.94,0,1.16,0.77,283.9,20.31,783.92,792.03,1116.1
India,Mumbai,19.07,72.87,2025,1,30,13,34.96,0,2.36,2.03,285.2,21.14,737.75,746.12,1063.9
India,Mumbai,19.07,72.87,2025,1,30,14,34.25,0,3.19,2.99,288.4,22.59,648.47,649.2,929.58
India,Mumbai,19.07,72.87,2025,1,30,15,33.05,0,3.69,3.76,292.1,24.84,469.85,470.95,722.25
India,Mumbai,19.07,72.87,2025,1,30,16,30.81,0,3.96,4.97,299.8,30.7,251.12,252.2,456.1
India,Mumbai,19.07,72.87,2025,1,30,17,26.32,0,3.27,6.15,309.7,48.19,43.53,43.72,149.48
India,Mumbai,19.07,72.87,2025,1,30,18,23.72,0,3.17,6.1,323.9,58.9,0,0,0
India,Mumbai,19.07,72.87,2025,1,30,19,22.62,0,2.92,5.36,341,64.91,0,0,0
India,Mumbai,19.07,72.87,2025,1,30,20,21.88,0,2.79,4.81,357.7,68.19,0,0,0
India,Mumbai,19.07,72.87,2025,1,30,21,21.3,0,2.72,4.48,11.2,69.41,0,0,0
India,Mumbai,19.07,72.87,2025,1,30,22,20.81,0,2.63,4.17,18,69.39,0,0,0
India,Mumbai,19.07,72.87,2025,1,30,23,20.34,0,2.54,3.92,20.3,69.14,0,0,0
India,Mumbai,19.07,72.87,2025,1,31,0,19.8,0,2.54,3.91,20,69.48,0,0,0
India,Mumbai,19.07,72.87,2025,1,31,1,19.12,0,2.68,4.17,17.6,70.87,0,0,0
India,Mumbai,19.07,72.87,2025,1,31,2,18.46,0,2.83,4.48,16.8,72.85,0,0,0
India,Mumbai,19.07,72.87,2025,1,31,3,17.93,0,2.91,4.64,20.7,74.46,0,0,0
India,Mumbai,19.07,72.87,2025,1,31,4,17.53,0,2.88,4.57,28.2,74.96,0,0,0
India,Mumbai,19.07,72.87,2025,1,31,5,17.28,0,2.79,4.33,38,74.17,0,0,0
India,Mumbai,19.07,72.87,2025,1,31,6,17.27,0,2.68,4.09,52,71.94,0,0,0
India,Mumbai,19.07,72.87,2025,1,31,7,20.37,0,2.55,3.72,66.2,60.24,94.3,97.8,226.8
India,Mumbai,19.07,72.87,2025,1,31,8,23.79,0,2.4,2.56,66.6,41.75,302.17,309.9,521.08
India,Mumbai,19.07,72.87,2025,1,31,9,27.06,0,1.28,1.43,42.2,31.67,515.28,520.4,776.1
India,Mumbai,19.07,72.87,2025,1,31,10,30.03,0,0.89,0.74,317.7,26.01,664.58,665.75,968.78
India,Mumbai,19.07,72.87,2025,1,31,11,31.64,0,1.74,1.46,285.6,24.66,783.65,788.47,1085.97
India,Mumbai,19.07,72.87,2025,1,31,12,32.34,0,2.6,2.33,280.9,24.93,809.5,816.35,1119.7
India,Mumbai,19.07,72.87,2025,1,31,13,32.39,0,3.28,3.09,282.1,25.85,710.04,719.63,1067.62
India,Mumbai,19.07,72.87,2025,1,31,14,31.87,0,3.66,3.55,286.5,27.2,640.58,649.85,933.38
India,Mumbai,19.07,72.87,2025,1,31,15,30.84,0,3.79,3.84,293.7,29.12,483.2,483.98,726.03
India,Mumbai,19.07,72.87,2025,1,31,16,29.1,0,3.85,4.4,303.8,32.69,252.27,255.35,459.7
India,Mumbai,19.07,72.87,2025,1,31,17,25.18,0,3.06,5.52,312.1,48.5,52.88,53.8,152.73
India,Mumbai,19.07,72.87,2025,1,31,18,22.65,0,3.14,5.99,319.7,58.18,0,0,0
India,Mumbai,19.07,72.87,2025,1,31,19,21.59,0,3.06,5.75,326.9,62.49,0,0,0
India,Mumbai,19.07,72.87,2025,1,31,20,20.82,0,2.99,5.44,332.5,65.82,0,0,0
